userNum,nickname,gameId,seasonId,gameRank,character,weapon,itemWeapon,itemChest,itemHead,itemArm,itemLeg,Trait_Main1,Trait_Main2,Trait_Sub1,Trait_Sub2,TeamKill,Kill,Death,Assist,Dmg_Player,Dmg_Monster
3244821,SCM440,46678693,0,7,Jan,Glove,Tactical_Tonfa,Holy_Orders,Racing_Helmet,Eye_of_Horus,Delta_Red,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,8,3,2,3,12950,23972
2640697,하인쿠,46678693,0,1,Garnet,Bat,Spy_Umbrella,Ghost_Bride's_Dress,Persona,Burning_Heart,Blade_Boots,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,19,7,3,11,19996,24774
2081018,提比,46678693,0,3,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Commander_Headset,Magic_Lamp,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,5,0,2,3,7371,40010
1481573,교추장순대,46678693,0,3,Sissela,Shuriken,Death_Rune,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,5,2,1,3,16813,49026
1175491,espoir03,46678693,0,4,Celine,Throw,Ruthenium_Marble,Elegant_Gown,Persona,Bracelet_of_Skadi,Legs_of_Steel,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,5,2,3,1,15144,74657
1146455,axcqsc,46678693,0,7,Yumin,Arcana,The_Star,Couturier,Persona,Tindalos_Band,Delta_Red,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,8,0,3,4,10369,50213
1096526,붸리붸리블루베리,46678693,0,2,Hyunwoo,Glove,Mark_of_the_Phoenix,Phantom_Jacket,Elysian_Halo,Sultan_Adorned,Red_Shoes,Frenzy,Carnivore,Embolden,Dine_n'_Dash,20,6,2,7,21267,48868
1060849,리오누나날가져,46678693,0,6,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Welding_Helmet,Auto-arms,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Coin_Toss,Penny_Pincher,6,5,3,1,12928,57865
957900,루미아섬깨식이,46678693,0,1,Luke,Bat,Rod_of_Heart_-_Crimson,Ghillie_Suit,Legatus,Dice_of_Destiny,Racing_Boots,Contempt_for_the_Weak,Carnivore,Stopping_Power,Power_Crescendo,19,5,3,11,23352,67171
917080,Luxid,46678693,0,5,Abigail,Axe,Nephleon,Commander's_Armor,Imperial_Crown,Corrupting_Touch,Delta_Red,Stopping_Power,Overwatch,Embolden,Cavalcade,4,1,6,2,13261,13576
905800,トワ様天使,46678693,0,3,Rozzi,Pistol,Electron_Blaster,Tuxedo,Laurel_Wreath,Radar,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,3,3,2,6931,79148
827428,WoopWoop,46678693,0,4,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Tactical_Visor,Helix,Maverick_Runner,Frenzy,Anima_Reaper,Painkiller,Cavalcade,5,2,6,2,11875,18003
413848,시온07,46678693,0,5,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Helm_of_Banneret,Smart_Band,Feather_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,4,0,6,3,3813,4202
365463,도찌,46678693,0,7,Piolo,Nunchaku,The_Smiting_Dragon,The_Revenant,Astronaut's_Helmet,Tindalos_Band,Steel_Knee_Pads,Embolden,Cavalcade,Open_Wounds,R_echarger,8,5,2,2,12712,14905
5474642,병림픽,46678686,0,7,Isol,Assault_Rifle,Altair,Cardinal_Robes,Imperial_Crown,Dragon_Scale,Straitjacket_Sneakers,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,12,2,2,5,10852,26889
5351997,혈푸어이지,46678686,0,1,Debi_&_Marlene,Two-handed_Sword,Dáinsleif_-_Crimson,Burgundy_47,Commander_Headset,Helix,Wild_Walkers,Coin_Toss,Penny_Pincher,Embolden,Cavalcade,19,4,2,12,10473,27767
4890047,린유즈,46678686,0,4,Barbara,Pistol,Kelte,Holy_Orders,Astronaut's_Helmet,Nightmare_Nails,Delta_Red,Coin_Toss,Penny_Pincher,Open_Wounds,R_echarger,6,2,6,2,14514,28720
4492533,초텐,46678686,0,2,Leon,Glove,Permafrost,Holy_Orders,Eyeshield,Tellurian_Timepiece,Wild_Walkers,Open_Wounds,Power_Crescendo,Embolden,Cavalcade,13,3,3,7,10973,84810
4215958,HorseKing,46678686,0,8,Yuki,Two-handed_Sword,Thuận_Thiên,Spectral_Jacket,Helm_of_Banneret,Plasma_Arc,Blade_Boots,Painkiller,Cavalcade,Stopping_Power,Overwatch,6,0,2,5,4455,24215
3899958,퐁포코,46678686,0,5,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Vigilante,Solar_System_Miniature,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,13,2,3,8,8574,28925
3559725,TennoHeikaBanzai,46678686,0,2,Darko,Bat,Monkey_King_Bar,Omertà,Elysian_Halo,Shield_of_Kings,Galaxy_Steps,Frenzy,Anima_Reaper,Embolden,Steadfast,13,3,5,4,9451,43737
2822053,여고생닌자김희우,46678686,0,7,Li Dailin,Glove,Cerberus,Butler's_Suit,The_Star_of_the_Wilds,Radar,Gladiator,Contempt_for_the_Weak,Anima_Reaper,Embolden,Cavalcade,12,6,3,2,7505,41639
2519367,slas101,46678686,0,3,Vanya,Arcana,The_Empress,Holy_Orders,Fencing_Mask,Tindalos_Monarch,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,16,9,2,6,17022,64056
2426980,내정신병은3배다,46678686,0,3,Bernice,Sniper_Rifle,Andromeda,Specter,Blaster_Helmet,Radar,Alexander,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,16,6,3,8,15743,70856
2311796,上北,46678686,0,5,Aya,Pistol,Judgement,Ghillie_Suit,Cowboy_Hat,Radar,Alexander,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,13,8,2,5,17630,34566
1770754,애붕어,46678686,0,8,Yumin,Arcana,The_Moon,Commander's_Armor,Imperial_Burgonet,Dragon_Scale,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,6,4,2,2,7017,41745
1693727,부거야혈팩사조,46678686,0,1,Vanya,Arcana,The_Empress,Bikini,Fencing_Mask,Tindalos_Monarch,Legs_of_Steel,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,19,7,4,9,25304,60118
1099390,내리다는살인이다,46678686,0,8,Fiora,Rapier,Fangtian_Huaji,Elegant_Gown,Persona,Dragon_Scale,Tachyon_Brace,Coin_Toss,Penny_Pincher,Stopping_Power,Power_Crescendo,6,2,2,4,6644,44181
1025837,Happyday69,46678686,0,2,Katja,Sniper_Rifle,Widow_Maker_-_Crimson,Ghillie_Suit,GPNVG,Dice_of_Destiny,Red_Shoes,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,13,7,5,2,18058,94459
994563,PavoliaReine,46678686,0,3,Cathy,Dagger,Eclipse,Covert_Agent_Uniform,Cyberstalker,Pharaoh's_Artifact,Killer_Heels,Coin_Toss,Penny_Pincher,Stopping_Power,Overwatch,16,1,3,13,15070,36469
516884,어닝닝,46678686,0,4,Li Dailin,Glove,Mark_of_the_Phoenix,Guardian_Suit,Helm_of_Banneret,Smart_Band,Maverick_Runner,Coin_Toss,Penny_Pincher,Stopping_Power,R_echarger,6,1,4,3,7830,23335
505393,하급실험체,46678686,0,7,Adela,Rapier,Red_Panther,Holy_Orders,Sultan's_Turban,Corrupting_Touch,Delta_Red,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,12,4,2,8,17756,64473
477217,연봉20만원,46678686,0,5,Aiden,Two-handed_Sword,Monohoshizao,Rocker's_Jacket,Elysian_Halo,Sultan_Adorned,Feather_Boots,Unwavering_Mentality,Cavalcade,Coin_Toss,Penny_Pincher,13,3,2,6,11931,47457
459984,DayBreakRain,46678686,0,4,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Laced_Quiver,Cowboy_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,6,3,5,1,11227,31522
241145,망겜추적자,46678686,0,6,Yuki,Two-handed_Sword,Dioscuri,Tuxedo,Blaster_Helmet,Dice_of_Destiny,Alexander,Painkiller,Dine_n'_Dash,Frenzy,Anima_Reaper,2,1,6,0,7148,63851
232529,뇌절전문가,46678686,0,6,Kenneth,Axe,Axe_of_Pangu,Turnout_Coat,Tactical_OPS_Helmet,Smart_Band,White_Rhinos,Embolden,Dine_n'_Dash,Stopping_Power,Overwatch,2,0,4,1,2864,28186
189290,아야원툴누비,46678686,0,6,Katja,Sniper_Rifle,Polaris,Specter,Cowboy_Hat,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,2,1,5,1,6888,51890
163472,죽기싫은사람,46678686,0,1,Aya,Pistol,Endeavor_AX,Phantom_Jacket,Legatus,Moonlight_Pendant,Racing_Boots,Dismantle_Goliath,Carnivore,Embolden,Dine_n'_Dash,19,8,2,5,27622,64630
5419698,카티야고양이,46678952,31,4,Vanya,Arcana,The_Empress,Holy_Orders,Fencing_Mask,Tindalos_Band,Red_Shoes,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,4,1,2,1,7413,25596
5367172,NINEMIHO,46678952,31,6,Yumin,Arcana,The_Empress,Couturier,Imperial_Burgonet,Tindalos_Band,Straitjacket_Sneakers,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,6,3,5,3,26693,36679
5343042,숲찌,46678952,31,2,Chloe,Shuriken,Flechette,Tuxedo,Eyeshield,Dice_of_Destiny,Alexander,Contempt_for_the_Weak,Anima_Reaper,Coin_Toss,Penny_Pincher,11,4,3,5,17864,102466
4808937,chzzk민혜,46678952,31,8,Hyejin,Bow,Elemental_Bow,Racing_Suit,Fencing_Mask,Bracelet_of_Skadi,Delta_Red,Contempt_for_the_Weak,Carnivore,Unwavering_Mentality,Dine_n'_Dash,0,0,4,0,9432,40018
4194933,윾따,46678952,31,1,Nicky,Glove,Iron_Fist,Ghost_Bride's_Dress,Crusader_Helmet,Centipede's_Pauldron,Wild_Walkers,Coin_Toss,Penny_Pincher,Painkiller,Cavalcade,21,1,1,16,7932,31009
3283709,안녕반갑고,46678952,31,8,Haze,Assault_Rifle,Gold_Rush,Commander's_Armor,Persona,Tindalos_Band,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,0,0,2,0,8593,66772
3227720,육참골단,46678952,31,3,Yuki,Two-handed_Sword,Dáinsleif_-_Crimson,Spectral_Jacket,Tactical_Visor,Chain_of_Thorns,Mirage_Lace-Ups,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,15,3,3,8,17799,41740
2336418,3ay4ik,46678952,31,5,Isol,Assault_Rifle,Endeavor_AX,Ghillie_Suit,The_Star_of_the_Wilds,Dice_of_Destiny,Alexander,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,10,4,2,5,10059,50259
2165438,佐摸鱼,46678952,31,2,Yuki,Two-handed_Sword,Hovud,Ghillie_Suit,Bunny_Hat,Mythril_Armband,Feather_Boots,Painkiller,Dine_n'_Dash,Coin_Toss,Penny_Pincher,11,4,3,1,10215,72414
1164829,홍희주,46678952,31,1,Arda,Arcana,The_Moon,Kabana,Persona,Tindalos_Monarch,Killer_Heels,Stopping_Power,R_echarger,Contempt_for_the_Weak,Anima_Reaper,21,4,1,12,20683,58719
1102740,냠냠얌냠,46678952,31,5,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Blood_Crown,Mythril_Quiver,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Steadfast,10,2,2,8,13707,57089
1099310,마지막바람,46678952,31,5,Tsubame,Shuriken,Petal_Torrent,Ghillie_Suit,Legatus,Dice_of_Destiny,Mythril_Boots,Dismantle_Goliath,Anima_Reaper,Unwavering_Mentality,Cavalcade,10,4,3,5,13958,52808
896922,파카g999,46678952,31,3,Justyna,Crossbow,Phantom_Bolt,Blood_Cloak,Persona,Necronomicon,Glacial_Shoes,Open_Wounds,Power_Crescendo,Coin_Toss,Penny_Pincher,15,11,3,4,32321,132213
751932,Masterchef,46678952,31,4,Estelle,Axe,Nephleon,Blazing_Dress,Astronaut's_Helmet,Nightmare_Nails,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Painkiller,Steadfast,4,0,1,3,8396,58037
649584,매그는그런거몰라,46678952,31,7,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Burning_Heart,EOD_Boots,Painkiller,Dine_n'_Dash,Thorn_Shackles,Penny_Pincher,9,3,3,5,11064,17153
574777,미르당,46678952,31,6,Ly Anh,Dagger,Carnwennan,Omertà,Cowboy_Hat,Moonlight_Pendant,Maverick_Runner,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,6,2,8,0,15924,17545
530812,개말리네,46678952,31,7,Lenore,Guitar,Heaven's_Door,Blood_Cloak,Sultan's_Turban,Dragon_Scale,Straitjacket_Sneakers,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,9,3,4,4,15244,42355
478987,후추부추,46678952,31,3,Eleven,Hammer,Hammer_of_Dagda,Mythril_Armor,Helm_of_Banneret,Centipede's_Pauldron,Wild_Walkers,Coin_Toss,Penny_Pincher,Painkiller,Cavalcade,15,1,2,11,8375,21855
388254,신사답게젊은친구,46678952,31,1,Aya,Pistol,Hellfire_-_Crimson,Specter,The_Star_of_the_Wilds,Radar,Eldian_Boots,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,21,16,1,4,40561,107055
386135,seke,46678952,31,4,Nadine,Bow,Golden-Ratio_Bow,Holy_Orders,Motorcycle_Helmet,Tellurian_Timepiece,Glacial_Shoes,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,4,3,3,0,12807,90712
238980,구운감자튀김,46678952,31,2,Isaac,Tonfa,Mantis_Tonfa,Phantom_Jacket,Diadem,Chain_of_Thorns,Maverick_Runner,Embolden,Dine_n'_Dash,Stopping_Power,Overwatch,11,3,1,5,11333,76561
119940,백워리,46678952,31,7,Justyna,Crossbow,Poisoned_Crossbow,Blood_Cloak,Persona,Corrupting_Touch,Delta_Red,Stopping_Power,R_echarger,Dismantle_Goliath,Anima_Reaper,9,3,3,5,11418,20917
108381,zxc144,46678952,31,6,Lenox,Whip,Thunder_Whip,Crusader_Armor,Commander_Headset,Schrödinger's_Box,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,6,1,3,3,13455,28871
83953,eft,46678952,31,8,Mai,Whip,Thunder_Whip,Sunset_Armor,Helm_of_Banneret,Burnished_Aegis,Hiking_Boots,Thorn_Shackles,Logistics,Painkiller,Dine_n'_Dash,0,0,2,0,4985,30411
5481070,Braska,46678431,0,1,Hisui,Two-handed_Sword,Dáinsleif_-_Crimson,Queen_of_Hearts,Virtuous_Outlaw,Cube_Watch,Cowboy_Boots,Frenzy,Anima_Reaper,Stopping_Power,Power_Crescendo,18,8,0,4,16230,87358
5480909,lileafy,46678431,0,1,Leni,Pistol,Elegance,Elf_Dress,Commander_Headset,Claddagh_Ring,Delta_Red,Thorn_Shackles,Penny_Pincher,Circular_System,R_echarger,18,5,0,11,9996,53478
5477198,Nellmix,46678431,0,1,Abigail,Axe,Nephleon,Kabana,Sultan's_Turban,Tindalos_Monarch,Killer_Heels,Stopping_Power,Overwatch,Embolden,Cavalcade,18,4,0,6,12176,92652
5381175,카게,46678589,0,7,Irem,Throw,Sticky_Bomb,Elegant_Gown,Persona,Eye_of_Horus,Tachyon_Brace,Circular_System,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,5,3,2,0,11613,32953
5272272,白洲Azusa,46678589,0,8,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,5,3,2,2,12044,9069
5098305,레니건강마,46678589,0,3,Estelle,Axe,Scarlet_Scythe,The_Revenant,Astronaut's_Helmet,Burning_Heart,Wild_Walkers,Open_Wounds,Power_Crescendo,Painkiller,Cavalcade,15,7,3,4,32549,120205
4881851,CODN,46678589,0,3,Yuki,Two-handed_Sword,Dáinsleif_-_Crimson,Spectral_Jacket,Crusader_Helmet,Mythril_Quiver,Wild_Walkers,Painkiller,Cavalcade,Stopping_Power,Overwatch,15,6,1,3,16695,69979
4526612,Antaen,46678589,0,6,Luke,Bat,Monkey_King_Bar,Guardian_Suit,Tactical_OPS_Helmet,Plasma_Arc,White_Rhinos,Circular_System,Overwatch,Embolden,Dine_n'_Dash,1,0,1,0,2539,47069
4298043,얍찌,46678589,0,7,Mai,Whip,Thunder_Whip,Blazing_Dress,Commander_Headset,Burnished_Aegis,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,5,0,2,3,7100,16295
4257683,무지개사타당,46678589,0,6,Magnus,Hammer,Monkey_King_Bar,Optical_Camouflage_Suit,Crystal_Tiara,Dice_of_Destiny,Bucephalus,Contempt_for_the_Weak,Anima_Reaper,Painkiller,Cavalcade,1,1,2,0,3727,32461
3717439,브이스포,46678589,0,4,Felix,Spear,Gentian_Silver_Gun,Phantom_Jacket,Cowboy_Hat,Radar,Racing_Boots,Frenzy,Endorphin,Unwavering_Mentality,Steadfast,12,5,1,3,14686,93330
2295824,이렘은왜이렘,46678589,0,1,Irem,Throw,Chaser,Blood_Cloak,Sultan's_Turban,Dragon_Scale,Rose_Steps,Contempt_for_the_Weak,Endorphin,Stopping_Power,Overwatch,11,4,4,1,16689,85804
1674072,웃는시체들의산,46678589,0,2,Priya,Guitar,Heaven's_Door,Blood_Cloak,Harmony_in_Full_Bloom,Corrupting_Touch,Killer_Heels,Camping_Guide,Penny_Pincher,Open_Wounds,Overwatch,11,2,5,9,24201,54366
1362318,RnBel,46678589,0,4,Laura,Whip,Ouranos,Holy_Orders,Sultan's_Turban,Sports_Watch,Glacial_Shoes,Unwavering_Mentality,Cavalcade,Coin_Toss,Penny_Pincher,12,4,1,7,14224,70518
1316624,진메이,46678589,0,3,Priya,Guitar,Heaven's_Door,Blood_Cloak,Celestial_Echo,Necronomicon,Glacial_Shoes,Camping_Guide,Penny_Pincher,Open_Wounds,Overwatch,15,2,3,12,18602,106339
1266832,시공좋아99,46678589,0,1,Karla,Crossbow,Blood_Half_Moon_-_Dawn,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,11,3,2,5,18674,117822
1218800,행복희망평화사랑,46678589,0,1,Markus,Axe,Axe_of_Pangu,Guardian_Suit,Tactical_Visor,Mythril_Shield,Wild_Walkers,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,11,3,3,6,16116,53467
1218679,클이막스,46678589,0,4,Hart,Guitar,The_Wall,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,12,3,3,5,17652,55912
937408,진순락찔캣맘,46678589,0,5,Nadine,Bow,Golden-Ratio_Bow,Holy_Orders,Racing_Helmet,Sports_Watch,Delta_Red,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,9,6,4,3,23992,45332
908011,수낙,46678589,0,8,Katja,Sniper_Rifle,Andromeda,Ghillie_Suit,Crystal_Tiara,Chain_of_Thorns,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,1,3,2,8498,50109
555413,우우리,46678589,0,7,Rio,Bow,Twinbow,Tuxedo,Crystal_Tiara,Radar,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,5,2,2,2,20647,44985
539134,핑갈기면던짐,46678589,0,6,Emma,Shuriken,Fuhma_Shuriken,High_Priest_Robes,Persona,Draupnir,Straitjacket_Sneakers,Circular_System,R_echarger,Dismantle_Goliath,Anima_Reaper,1,0,3,0,7564,53966
334283,알림,46678589,0,2,Aya,Pistol,Endeavor_AX,Optical_Camouflage_Suit,The_Star_of_the_Wilds,Radar,Gladiator,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,11,4,5,6,29484,70685
288444,옷뚜하다왔어요,46678589,0,8,Fiora,Rapier,Arcane_Edge,Commander's_Armor,Persona,Tindalos_Band,SCV,Stopping_Power,R_echarger,Frenzy,Anima_Reaper,5,1,2,2,4245,31086
246007,뜻대로,46678589,0,5,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Vigilante,Burnished_Aegis,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,9,2,4,5,15219,27133
163688,쬮오,46678589,0,5,Tia,Bat,Pakua_Chang,Blood_Cloak,Persona,Corrupting_Touch,Delta_Red,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Overwatch,9,1,4,6,18353,39609
18994,엠마야캐,46678589,0,2,Alex,Tonfa,Plasma_Tonfa,Specter,Laurel_Wreath,Helix,Racing_Boots,Contempt_for_the_Weak,Endorphin,Thorn_Shackles,Penny_Pincher,11,5,4,4,21714,47816
5461798,새빛,46678462,31,3,Abigail,Axe,Nephleon,The_Revenant,Sultan's_Turban,Dragon_Scale,Glacial_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,2,1,3,1,20782,97271
5152730,Epoch,46678462,31,3,Jackie,Dagger,Axe_of_Pangu,Áo_Dài,Cowboy_Hat,Plasma_Arc,Feather_Boots,Embolden,Cavalcade,Frenzy,Anima_Reaper,2,1,7,0,2801,31845
5012637,哥别打了我爬,46678462,31,6,Yuki,Two-handed_Sword,Thuận_Thiên,Spectral_Jacket,Helm_of_Banneret,Auto-arms,White_Rhinos,Painkiller,Cavalcade,Stopping_Power,Overwatch,10,1,3,5,12751,28195
4983319,솜구링,46678462,31,7,Katja,Sniper_Rifle,Widow_Maker_-_Crimson,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,0,3,6,20740,37295
4695662,이푸,46678462,31,6,Zahir,Throw,Incendiary_Bomb,Couturier,Sultan's_Turban,Pharaoh's_Artifact,Killer_Heels,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,10,6,3,2,20520,117945
4678328,winterorb,46678462,31,3,Vanya,Arcana,The_Empress,Holy_Orders,Sultan's_Turban,Tindalos_Band,Rose_Steps,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,2,0,2,1,20581,74117
4593420,nnhhhghgh,46678462,31,5,Echion,VF_Prosthetics,Alpha_Sidewinder_ML,Tactical_Armor,Twilight,Bloodripper,Glacier_Crampons,Coin_Toss,Penny_Pincher,Contempt_for_the_Weak,Anima_Reaper,15,6,2,7,19545,95934
4479885,므앙마앙므앙,46678462,31,1,Aya,Pistol,Endeavor_AX,Ghillie_Suit,The_Star_of_the_Wilds,Radar,Alexander,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,21,10,4,5,31192,88230
4272243,깔리우스,46678462,31,8,Darko,Bat,Statue_of_Soteria,EOD_Suit,Elysian_Halo,Creed_of_the_Knight,Stellar_Steps,Circular_System,Overwatch,Embolden,Cavalcade,3,1,5,2,6956,34153
4114633,小凑露子,46678462,31,5,Debi_&_Marlene,Two-handed_Sword,Dáinsleif_-_Crimson,Phantom_Jacket,Commander_Headset,Moonlight_Pendant,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,15,0,2,15,15551,15117
3974316,우장맨,46678462,31,4,Yuki,Two-handed_Sword,Excalibur,Spectral_Jacket,Helm_of_Banneret,Laced_Quiver,Cowboy_Boots,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,10,3,4,3,13300,31286
3699002,刻の流砂,46678462,31,8,Abigail,Axe,Scythe,Commander's_Armor,Imperial_Crown,Dragon_Scale,Glacial_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,3,2,2,0,5816,61942
3476382,羽鸟智世,46678462,31,1,Lenox,Whip,Sword_of_Scales,Blazing_Dress,Astronaut's_Helmet,Solar_System_Miniature,Boots_of_Hermes,Coin_Toss,Penny_Pincher,Unwavering_Mentality,Dine_n'_Dash,21,3,2,13,16319,29818
3308393,Darksword,46678462,31,2,Jackie,Dagger,Soul_Reaper,Tactical_Armor,Fallen_Pegasus,Dice_of_Destiny,Racing_Boots,Stopping_Power,R_echarger,Thrill_of_the_Hunt,Penny_Pincher,18,8,2,6,17580,126851
3176475,jh0701,46678462,31,7,Markus,Axe,Axe_of_Pangu,Turnout_Coat,Tactical_OPS_Helmet,Music_Box,Hiking_Boots,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,7,2,3,4,5921,27739
2686342,qeqweq,46678462,31,5,Tia,Bat,Ghost_Hand,Doctor's_Gown,Eyeshield,Nightmare_Nails,Glacial_Shoes,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Overwatch,15,9,1,4,11685,54386
1850558,산혼철조,46678462,31,1,Li Dailin,Glove,Imperial_Silk_Gloves,Specter,Elysian_Halo,Auto-arms,Alexander,Unwavering_Mentality,Cavalcade,Stopping_Power,R_echarger,21,7,1,8,24042,55130
1263148,Qiya,46678462,31,6,Luke,Bat,Mallet,Butler's_Suit,Diadem,Chain_of_Thorns,Glacier_Crampons,Contempt_for_the_Weak,Anima_Reaper,Open_Wounds,Power_Crescendo,10,3,2,5,7691,32112
816346,타카쿠라켄,46678462,31,2,Estelle,Axe,Paradise_Lost,Blazing_Dress,Crusader_Helmet,Nightmare_Nails,Legs_of_Steel,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,18,3,3,13,19869,69046
692103,대체로,46678462,31,4,Rio,Bow,Failnaught_-_Crimson,Optical_Camouflage_Suit,Legatus,Music_Box,Eldian_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,10,1,8,3,19777,26526
548318,페네르바체김민재,46678462,31,4,Felix,Spear,Eighteen_Foot_Spear,Changpao,Cowboy_Hat,Radar,Racing_Boots,Frenzy,Anima_Reaper,Unwavering_Mentality,Cavalcade,10,6,7,3,20799,45729
200169,creche,46678462,31,8,Theodore,Sniper_Rifle,Gauss_Rifle,Commander's_Armor,Motorcycle_Helmet,Tellurian_Timepiece,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,3,0,4,3,6326,28597
87193,이레,46678462,31,7,Tia,Bat,Pakua_Chang,High_Priest_Robes,Persona,Nightmare_Nails,Straitjacket_Sneakers,Contempt_for_the_Weak,Anima_Reaper,Circular_System,Overwatch,7,5,1,2,12413,44130
60515,缇娜今天吃什么,46678462,31,2,Katja,Sniper_Rifle,Widow_Maker_-_Crimson,Ghillie_Suit,Fallen_Pegasus,Dice_of_Destiny,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Open_Wounds,Overwatch,18,7,1,9,20842,87067
5145633,사랑파이브,46678558,0,1,Isol,Assault_Rifle,Hellfire_-_Crimson,Ghillie_Suit,Legatus,Dice_of_Destiny,Red_Shoes,,,7N39,Gag_Order,0,2,8,14,18859,8184
